path,ref,hyp,label,wer_percentage
31534010,নাইজেরিয়ার ফুটবলের নিয়ন্ত্রণকারী সংস্থা নাইজেরিয়া ফুটবল অ্যাসোসিয়েশন এই দলের নিয়ন্ত্রণ করে।,নাইজিরার ফুটবলের নিয়ন্ত্রণকারী সংস্থা নাইজিরা ফুটবল অ্যাসোসিয়েশন এই দলের নিয়ন্ত্রণ করে।,"['S', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",18
31770117,"তার মা থাই এবং তার বাবা ইংরেজি, আইরিশ এবং ডাচ বংশোদ্ভূত।","তার  মাতা এবং তার বাবা ইংরেজি, আইরিশ এবং ডাচ বংশোদ্ভূত।","['C', 'D', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",18
31521162, একাদশ শতাদ্বীর পরে সাধারণ টিকে থাকা অন্যান্য ব্রিটোনিক-ভাষী লোকেরা স্বাধীনভাবে পৃথক পৃথকভাবে আলোচিত হতে শুরু করে।,একা তার শতাদ্বীর পরে সাধারণ টিকে থাকা অন্যান্য ব্রিটোনিকভাষী লোকেরা স্বাধীনভাবে পৃথক পৃথকভাবে আলোচিত হতে শুরু করে।,"['I', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
30995870,দেহের উচ্চ তাপমাত্রা বজায় রাখতে প্রচুর শক্তির প্রয়োজন তাই  স্তন্যপায়ীদের বেশি বেশি পুষ্টি যুক্ত খাদ্যের প্রয়োজন।,"দেহের উচ্চ তাপমাত্রা বজায় রাখতে প্রচুর শক্তির প্রয়োজন, তাই স্তন্যপায়ী প্রাণীদের বেশি বেশি পুষ্টি যুক্ত খাদ্যের প্রয়োজন।","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'I', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",17
31582332,তারের মধ্যে দিয়ে যখন সিগন্যাল অতিক্রম করতে থাকে তখন এর শক্তি বা মান ক্রমান্বয়ে লোপ পেতে থাকে।,"তারের মধ্যে দিয়ে যখন সেমিনাল অতিক্রম পর্বে থাকে, তখন এর শক্তি বা মান ক্রমান্বয়ে লোপ পেতে থাকে।","['C', 'C', 'C', 'C', 'S', 'C', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
31557896,ভারতের  জরুরী-অবস্থা পরবর্তীকালে যখন গণতান্ত্রিক অধিকার রক্ষা কমিটি প্রতিষ্ঠিত হয়েছিল তখন তিনি একজন নেতৃস্থানীয় ব্যক্তি ছিলেন।,"ভারতের জরুরী অবস্থা পরবর্তীকালে যখন গণতান্ত্রিক অধিকার রক্ষা কমিটি প্রতিষ্ঠিত হয়েছিল, তখন তিনি একজন নেতৃস্থানীয় ব্যক্তি ছিলেন।","['C', 'I', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",17
31546495,"মার্কিন যুক্তরাষ্ট্রে এটি একটি সম্মানসূচক ডিগ্রি, যা মানবীয় বা সামাজিক কাজে অবদানের জন্য প্রদান করা হয়ে থাকে।","মার্কিন যুক্তরাষ্ট্রে, এটি একটি  সমাসচকটিকরি, যা মানবীয় বা সামাজিক কাজে অবদানের জন্য প্রদান করা হয়ে থাকে।","['C', 'S', 'C', 'C', 'D', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
31554639,"তার বছর বয়সে তিনি ব্রাজিল থেকে যুক্তরাষ্ট্রের চলে যান, ও সেখানকার নিউ ইয়র্কের ম্যানহাটনে বসবাস করতে থাকেন।",তার বছর বয়সে তিনি ব্রাজিল থেকে যুক্তরাষ্ট্রে চলে  যানও সেখানকার নিউ ইয়র্কের ম্যানহাটনে বসবাস করতে থাকেন।,"['C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'D', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
30707495,প্রধানমন্ত্রী হিসেবে নিয়োগ পেলে তিনি হবেন বর্তমান বিশ্বের সর্বকনিষ্ঠ প্রধানমন্ত্রী এবং ফিনল্যান্ডের সর্বকনিষ্ঠ ও তৃতীয় নারী প্রধানমন্ত্রী।,প্রধানমন্ত্রী হিসেবে  নিযোগপেলে তিনি হবেন বর্তমান বিশ্বের সর্বকনিষ্ঠ প্রধানমন্ত্রী এবং ফিনল্যান্ডের সর্বকনিঠ ও তৃতীয় নারী প্রধানমন্ত্রী।,"['C', 'C', 'D', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C']",17
31594177,এই তহবিলের একটি প্রয়োগ হল হিংসার বলি হওয়া মহিলাদের পাশে দাঁড়ানোর জন্য 'ওয়ান স্টপ সেন্টার' স্থাপন করা।,এই তহবিলের একটি প্রয়োগ হল হিংসার বলি হওয়া মহিলাদের পাশে ধারণের জন্য ওয়ান স্টপ সেন্টার স্থাপন করা।,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'S', 'C', 'S', 'C', 'C']",17
31641365,"সুইজারল্যান্ড, মার্কিন যুক্তরাষ্ট্র ও নেপালের জাতিসংঘ বিষয়ক বিষয়ে প্রশিক্ষণ দেওয়ার জন্য তিনি একজন প্রশিক্ষক হিসেবে কাজ করেছিলেন।"," সুইজারল্যানমার্কিন, যুক্তরাষ্ট্র ও নেপালের জাতিসংঘ বিষয়ক বিষয় প্রশিক্ষণ দেওয়ার জন্য তিনি একজন প্রশিক্ষক হিসেবে কাজ করেছিলেন।","['D', 'S', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
31636567,এর পূর্বে তিনি  বাংলাদেশ প্রাণিসম্পদ গবেষণা ইনস্টিটিউটের মহাপরিচালক এবং বাংলাদেশ কৃষি গবেষণা পরিষদের সদস্য পরিচালক ছিলেন।,এর পূর্বে তিনি বাংলাদেশে প্রাণী সম্পদ গবেষণা ইনস্টিটিউটের মহাপরিচালক এবং বাংলাদেশ কৃষি গবেষণা পরিষদের সদস্য পরিচালক ছিলেন।,"['C', 'C', 'C', 'I', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
31622981,বোমা হামলার জন্য ভারত পাকিস্তানকে দোষী হিসাবে চিহ্নিত করে এবং এর জোরালো জবাব দেওয়ার প্রতিশ্রুতি প্রদান করে।,বাবা হামলার জন্য ভারত পাকিস্তানকে দোষী হিসাবে চিহ্নিত করে এবং এর জোরালো জবাব দর প্রতিশ্রুতির প্রদান করে।,"['S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'S', 'C', 'C']",17
31016286,সে বছরের আগস্টে কপিরাইট অফিসের রায়  অগ্রাহ্য করে তুহিন পরিবেশনা অব্যহত রাখলে শিরোনামহীন আদালতে অভিযোগ জানায়।,সে বছরের আগস্টে কিউরেট অফিসের রায় অব রাজ্য করে তুহিন পরিবেশনা অব্যহত রাখলে শিরোনামহীন আদালতে অভিযোগ জানায়।,"['C', 'C', 'C', 'S', 'C', 'C', 'I', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",17
31559873,"এরফলে, একই জনগোষ্ঠীর সরাসরি বংশোদ্ভূত তারা।",এরফলে একই জনগোষ্ঠীর সরাসরি বংশোদ্ভূত তারা।,"['S', 'C', 'C', 'C', 'C', 'C']",16
31580183,সম্মেলনে সেদিন বিভিন্ন ধরনের শ্লোগান উঠেছিল।,"সম্মেলনে, সেদিন বিভিন্ন ধরনের শ্লোগান উঠেছিল।","['S', 'C', 'C', 'C', 'C', 'C']",16
