path,predicted,actual
../input/dlsprint/validation_files/common_voice_bn_31583485.mp3,বইগুলোতেই নারীদের দৈনন্দিন জীবনের গল্প ওটে উঠেছে,বইগুলোতে নারীদের দৈনন্দিন জীবনের গল্প ফুটে উঠেছে।
../input/dlsprint/validation_files/common_voice_bn_31583731.mp3,তার সন্তানদের কেউই কোনভাবে বিনোদন শিল্পের সাথে জড়িত হননি,তাঁর সন্তানদের কেউই কোন ভাবে বিনোদন শিল্পের সাথে জড়িত হননি।
../input/dlsprint/validation_files/common_voice_bn_31583733.mp3,তিনি একাধিক গবেষনার জার্নালের সম্পাদনা পরিষদের সদস্য,তিনি একাধিক গবেষণা জার্নালের সম্পাদনা পরিষদের সদস্য।
../input/dlsprint/validation_files/common_voice_bn_31611650.mp3,সিরিয়ার সংগষ্ষয অঞ্চল এবং আলহাওাল স্বরণর্তি সিবিরথেকে বেশ কয়েকজন জঙ্গী এসেছে এবং এটি একটি স্বর্প দীর্ঘ মিয়াধী নিরাপত্যা হমকি,সিরিয়ার সংঘর্ষ অঞ্চল এবং আল-হাওল শরণার্থী শিবির থেকে বেশ কয়েকজন জঙ্গি এসেছে এবং এটি একটি স্বল্প ও দীর্ঘমেয়াদী নিরাপত্তা হুমকি।
../input/dlsprint/validation_files/common_voice_bn_31611734.mp3,এর বাংলা অনুবাদটি প্রকাশ করেছে ঢাকা থেকে ঐতির্য,এর বাংলা অনুবাদটি প্রকাশ করেছে ঢাকা থেকে ঐতিহ্য।
../input/dlsprint/validation_files/common_voice_bn_31611905.mp3,তাদের একটি পুত্র এবং একটি কন্যা রয়েছে,তাদের একটি পুত্র এবং একটি কন্যা রয়েছে।
../input/dlsprint/validation_files/common_voice_bn_31612264.mp3,সুরঙগের বর্ণনা এস্থান ভেদে ভিন্ন হতে পারে,সুড়ঙ্গের বর্ণনা স্থানভেদে ভিন্ন হতে পারে।
../input/dlsprint/validation_files/common_voice_bn_31550392.mp3,শীতের রাত,শীতের রাত।
../input/dlsprint/validation_files/common_voice_bn_31551029.mp3,এই দিন বাংলাদেশ সরকার বিভিন্ন ক্ষেত্রে অবদান রাখা নারীদের বেগম রকেয়া পদক প্রদান করে,এই দিন বাংলাদেশ সরকার বিভিন্ন ক্ষেত্রে অবদান রাখা নারীদের বেগম রোকেয়া পদক প্রদান করে।
../input/dlsprint/validation_files/common_voice_bn_31551031.mp3,ঐ বছরই তিনি আন্তর্জাতিক ক্রিকেট থেকে অবসরের ঘোষণা দেন,ঐ বছরই তিনি আন্তর্জাতিক ক্রিকেট থেকে অবসরের ঘোষণা দেন।
../input/dlsprint/validation_files/common_voice_bn_31561957.mp3,তিনি নগর ভুগল এবং আবাসন ভুগলের ক্ষেত্রে তার কাজের জন্য বিখ্যাত ছিলেন,তিনি নগর ভূগোল এবং আবাসন ভূগোলের ক্ষেত্রে তাঁর কাজের জন্য বিখ্যাত ছিলেন।
../input/dlsprint/validation_files/common_voice_bn_31562410.mp3,অজিত কৃষ্ণবসুর জন্ম বেঙ্গল প্রেসিডেন্সির বর্তমানে বাংলাদেশে ঢাকা কেন্ডারিয়ায়,অজিত কৃষ্ণ বসুর জন্ম বেঙ্গল প্রেসিডেন্সির বর্তমানে বাংলাদেশের ঢাকার গেন্ডারিয়ায়।
../input/dlsprint/validation_files/common_voice_bn_31562967.mp3,এটির নাম অলিম্পিক স্টেডিয়াম হোয়া সত্বেও স্টেডিয়ামপতে কখনো অলিম্পিক গেমস আয়োজন করা হয়নি,"এটির নাম অলিম্পিক স্টেডিয়াম হওয়া সত্ত্বেও, স্টেডিয়ামটিতে কখনোই অলিম্পিক গেমস আয়োজন করা হয়নি।"
../input/dlsprint/validation_files/common_voice_bn_31563026.mp3,কিন্তু এশিয়ান ক্রিকেট কাউন্সিল সাগররিক দেশ হিসেবে বাংলাদেশকে এ প্রতিযোগিতা আয়োজনের সিদ্ধান্ত প্রদান করে,কিন্তু এশিয়ান ক্রিকেট কাউন্সিল স্বাগতিক দেশ হিসেবে বাংলাদেশকে এ প্রতিযোগিতা আয়োজনের সিদ্ধান্ত প্রদান করে।
